county,state,msa,pmsa,popdensity,pop,popchange,age6574,age75,crime,college,income,farm,democrat,republican,Perot,white,black,turnout
Irion,TX,,,2,1629,16.89999962,7.400000095,5.800000191,2465,13.80000019,26349,10.10000038,30.79999924,34.09999847,34.90000153,98.77225494,0.122774705,51.01288986
Jack,TX,,,7,6981,-8.600000381,9.5,9.300000191,2286,11,27389,6.5,37.5,31.10000038,31.20000076,96.66236877,0.730554342,47.94441986
Jackson,TX,,,16,13039,-3.099999905,9.5,7.599999905,2380,10.19999981,25660,4.900000095,33.40000153,47.59999847,18.89999962,83.26558685,9.341207504,39.51223373
Jasper,TX,,,33,31102,1.700000048,9.300000191,6.900000095,2534,8.300000191,24252,1.700000048,46.79999924,32,21,79.57687378,18.8669548,38.86245346
Jeff Davis,TX,,,1,1946,16.29999924,11.10000038,7.900000095,403,25.10000038,21589,3.5,36.59999847,41.09999847,21.29999924,85.86844635,0.359712243,45.01541519
Jefferson,TX,840,,269,239397,-2.200000048,8.100000381,5.900000095,8866,15.5,31025,0.200000003,50.70000076,31,18,64.44232941,31.08309555,39.9098587
Jim Hogg,TX,,,4,5109,-1.700000048,7.300000191,6.300000191,901,11.19999981,17234,2.700000048,72,22.70000076,5.099999905,85.63319397,0.078293212,41.29966736
Jim Wells,TX,,,44,37679,4.800000191,6.599999905,5.099999905,4506,9.399999619,20694,2.799999952,62.20000076,26.39999962,11.19999981,75.64956665,0.578571618,33.3368721
Johnson,TX,1922,2800,137,97165,48.09999847,5.800000191,4.599999905,4008,11.5,33765,2.400000095,32.29999924,36.20000076,31.10000038,92.96351624,2.594555616,38.28744888
Jones,TX,,,17,16490,-9.300000191,9.699999809,9.199999809,3064,10.89999962,23418,4.099999905,40.5,35.20000076,24.20000076,83.60218048,4.038811207,35.97331619
Karnes,TX,,,16,12455,-10.39999962,9.600000381,8.300000191,684,8.899999619,18681,7,40.40000153,42.29999924,17.10000038,76.65997314,2.906463385,37.73584747
Kaufman,TX,1922,1920,69,52220,39.40000153,6.599999905,5.300000191,5250,10.89999962,31348,3.400000095,34.09999847,34.5,31,81.98008728,13.96974373,36.49942398
Kendall,TX,,,24,14589,48.79999924,8.699999809,7.5,3879,19.89999962,33942,4.800000191,18.70000076,56.59999847,24.10000038,93.7829895,0.397559792,50.40784073
Kenedy,TX,,,0,460,-19.20000076,5.400000095,3.5,0,7.800000191,17778,12.19999981,50,39.70000076,10.30000019,82.17391205,0,37.82608795
Kent,TX,,,1,1010,-16.20000076,11.5,10,291,10.30000019,23917,17.60000038,44.40000153,28.70000076,26.70000076,89.30693054,0.594059408,60.39603806
Kerr,TX,,,34,36304,29.5,13.80000019,10.89999962,4698,20.20000076,27093,1.899999976,22.70000076,53.70000076,23.20000076,90.46385956,2.217386484,45.05839539
Kimble,TX,,,3,4122,0.899999976,11.39999962,9.899999619,499,12.39999962,20992,9.800000191,29,49,21.89999962,88.64628601,0.048520137,39.1314888
King,TX,,,0,354,-20.20000076,5.400000095,0.800000012,3601,24.5,29000,1.399999976,28.60000038,41.79999924,29.60000038,89.54801941,0,53.38983154
Kinney,TX,,,2,3119,40.20000076,15.30000019,6.800000191,314,11,18873,5.199999809,38.90000153,41.20000076,19.39999962,88.04103851,1.827508807,49.34273911
Kleberg,TX,,,35,30274,-8.899999619,5.599999905,4.199999809,6281,18.89999962,25908,0.699999988,48.40000153,36.90000153,13.89999962,68.21034241,3.296558142,34.89463043
Knox,TX,,,6,4837,-10.80000019,11.39999962,10.80000019,688,10.89999962,22078,5.900000095,47.09999847,28.70000076,24.10000038,77.83750153,6.987802505,37.52325821
Lamar,TX,,,48,43949,4.400000095,9.100000381,8.300000191,9047,13,26424,2.700000048,39,35.59999847,25.20000076,83.76527405,14.55550766,36.95874786
Lamb,TX,,,14,15072,-21.39999962,9.300000191,8.600000381,2690,11.10000038,22145,4.900000095,31.89999962,55,13,86.49150848,5.453821659,36.15976715
Lampasas,TX,,,19,13521,13.39999962,8.100000381,7.599999905,3606,12.80000019,27146,6.5,29.10000038,43.09999847,27.60000038,89.96376038,1.982101917,38.34775543
La Salle,TX,,,4,5254,-1.5,7.900000095,5.5,2628,10.80000019,17635,2.900000095,65.59999847,25.29999924,9.100000381,67.89112854,1.008755207,44.13779831
Lavaca,TX,,,19,18690,-3.200000048,12.19999981,11.5,1666,8.399999619,25528,12.60000038,34.70000076,43.20000076,21.79999924,88.5018692,7.180310249,41.60513687
Lee,TX,,,21,12854,18,8.399999619,7.5,2240,11.30000019,27551,10.10000038,36.5,41.70000076,21.5,78.24023438,13.84782982,39.349617
Leon,TX,,,12,12665,34.70000076,11,8.800000191,1546,10.19999981,25162,9.199999809,37.09999847,40.20000076,22.70000076,84.72167206,12.75167751,43.48993301
Liberty,TX,3362,3360,47,52726,16.5,7.099999905,4.599999905,4431,7.900000095,27200,1.899999976,38.40000153,37.90000153,23.5,83.47684479,13.10738564,34.78170013
Limestone,TX,,,23,20946,2,9.600000381,9.399999619,4432,10.60000038,24484,4.099999905,45.20000076,33.40000153,21.29999924,74.93077087,19.84149742,33.70571899
Lipscomb,TX,,,3,3143,-19.89999962,8.699999809,7.699999809,1838,14.89999962,28346,8.5,23.29999924,57.70000076,18.60000038,98.37734985,0.031816736,46.22971725
Live Oak,TX,,,9,9556,2.099999905,9.399999619,6.900000095,1424,12,23962,5.800000191,33.90000153,45.5,20.29999924,87.02385712,0.104646295,41.49225616
Llano,TX,,,12,11631,15.19999981,19.5,14.5,2366,13.30000019,23140,4.5,33.09999847,42,24.70000076,97.89356232,0.189149693,62.61714554
Loving,TX,,,0,107,54.90000153,10.30000019,2.799999952,3670,4,30833,0,20.79999924,32.29999924,46.90000153,86.91588593,0,89.71962738
Lubbock,TX,4600,,250,222636,6.099999905,5.699999809,4.099999905,6381,23.39999962,30380,0.600000024,26.79999924,59,14,79.06941986,7.704953194,37.21680069
Lynn,TX,,,8,6758,-21.79999924,8.199999809,7.099999905,1710,7.5,21214,10.10000038,37.09999847,50.79999924,12,77.15300751,3.299792767,35.92778778
McCulloch,TX,,,8,8778,-5.900000095,10.5,11.69999981,2376,13.80000019,21864,6.800000191,39.90000153,31.70000076,28.20000076,89.4850769,1.891091347,39.76987839
McLennan,TX,8800,,184,189123,12.19999981,7.5,6.099999905,8535,16.60000038,28953,1.299999952,37,40.70000076,22.10000038,77.25131226,15.60888958,37.02140808
McMullen,TX,,,1,817,2.200000048,8.399999619,6.5,1439,14.60000038,31964,21.70000076,17.60000038,61.90000153,20.10000038,87.27050018,0,54.22276688
Madison,TX,,,24,10931,3.900000095,7.699999809,8.300000191,3502,10.10000038,21734,6.800000191,40,39.79999924,20,73.03997803,23.55685616,35.52282333
Marion,TX,,,26,9984,-3.900000095,11.30000019,8.300000191,4953,7.599999905,19114,2.599999905,50.29999924,29,20.60000038,68.02884674,31.0496788,42.94871902
Martin,TX,,,5,4956,4.400000095,6,5.699999809,929,6.699999809,24663,7,32.20000076,49.59999847,17.89999962,63.74092102,1.79580307,40.11299515
Mason,TX,,,4,3423,-9.100000381,12.19999981,12.30000019,172,12.89999962,20817,10.30000019,33.09999847,45.09999847,21.10000038,90.09640503,0.175284833,50.30674744
Matagorda,TX,,,34,36928,0.300000012,6.599999905,5,7901,12.60000038,30467,1.399999976,36.09999847,40.5,23.10000038,72.09163666,13.8269062,35.65045547
Maverick,TX,,,32,36378,29.5,5.300000191,3.200000048,5362,7.300000191,13438,0.600000024,61.90000153,27.29999924,10.5,65.28121185,0.08796525,20.17428207
Medina,TX,,,21,27312,23,8.100000381,5.900000095,4474,11,25240,6.800000191,33.79999924,45.5,20.10000038,86.43819427,0.336848259,39.48813629
Menard,TX,,,3,2252,-3.599999905,11.60000038,12.10000038,913,11.30000019,17255,12.89999962,43.29999924,27.70000076,28.70000076,92.1847229,0.310834825,56.7051506
Midland,TX,5800,,124,106611,34.90000153,5.5,3.5,6930,26.39999962,36108,0.300000012,22.20000076,58.40000153,19.10000038,81.58351135,7.767491341,38.78305054
Milam,TX,,,23,22946,0.699999988,9.699999809,9,2641,10,25629,6.699999809,47.40000153,32.29999924,20,81.07295227,12.81269073,32.54597855
Mills,TX,,,6,4531,0.5,12.89999962,13.80000019,519,12.80000019,20849,12,37.79999924,35.29999924,26.60000038,93.53343964,0.220701829,43.91966629
Mitchell,TX,,,8,8016,-15.60000038,10.69999981,10.19999981,3152,10.60000038,21867,5.300000191,43.70000076,36.5,19.5,78.80489349,4.528443336,38.58533096
Montague,TX,,,18,17274,-2,11.30000019,10.69999981,3152,10.19999981,22948,4.800000191,38.29999924,30.60000038,31,97.45281982,0.028945236,43.568367
Montgomery,TX,3362,3360,195,182201,60.09999847,5.300000191,3.299999952,5088,19.39999962,36775,0.800000012,23.79999924,51.29999924,24.60000038,91.16690063,4.260679245,42.78681183
Moore,TX,,,20,17865,8.899999619,6,3.900000095,2938,10.80000019,30606,0.300000012,24.79999924,57.20000076,17.79999924,71.5868988,0.531765997,30.77525902
Morris,TX,,,51,13200,-11.60000038,9,7.900000095,3338,10.5,23689,3,54.40000153,25.10000038,20.39999962,74.01515198,24.44696999,42.18939209
Motley,TX,,,1,1532,-27.29999924,13.39999962,12.89999962,1023,10.80000019,21568,11,31.29999924,54.5,14.30000019,88.90339661,4.438642502,53.45952988
Nacogdoches,TX,,,58,54753,17,6.300000191,5.5,4869,20,26317,3.400000095,32.09999847,45.59999847,22.20000076,79.9444809,16.47398376,39.52842712
Navarro,TX,,,37,39926,12.39999962,8.399999619,8.699999809,6060,12.69999981,26043,2.799999952,40.79999924,33.29999924,25.79999924,75.94549561,18.97009468,36.87071228
Newton,TX,,,14,13569,1.899999976,7.800000191,5.699999809,1147,5.5,20268,1.799999952,59,22,18.70000076,76.66003418,22.39663887,40.59252548
Nolan,TX,,,18,16594,-7,8.5,8,4650,12,24413,2.599999905,41.79999924,33.5,24.39999962,77.99204254,4.670362949,35.86838531
Nueces,TX,1880,,360,291145,12.19999981,6.099999905,4,9620,17,29177,0.200000003,46,36.5,17.20000076,75.62142944,4.358996391,34.61883163
Ochiltree,TX,,,10,9128,-7.699999809,6.400000095,4.5,2671,13.80000019,30245,3.5,15.69999981,68.09999847,16.20000076,87.89439392,0.021910604,38.93514633
Oldham,TX,,,1,2278,-2.299999952,6.199999809,4.300000191,2580,18.60000038,32019,9,22.79999924,59.09999847,17.89999962,92.71290588,0.395083398,43.32748032
Orange,TX,840,,233,80509,-0.899999976,6.900000095,4,5618,10.39999962,31269,0.300000012,47.09999847,30.10000038,22.5,90.18495178,8.406513214,40.35573578
Palo Pinto,TX,,,26,25055,2.099999905,9.300000191,7.699999809,4928,11.10000038,24447,2.200000048,36.59999847,30.70000076,32.5,91.039711,3.16104579,37.0185585
Panola,TX,,,28,22035,6.5,8.600000381,7.199999809,2448,12,27294,4.400000095,42.29999924,37.20000076,20.39999962,80.33583069,18.41161728,42.35080719
Parker,TX,1922,2800,75,64785,52,6.5,4.400000095,3493,13.89999962,35139,5.099999905,28.89999962,37.5,33.29999924,96.11329651,0.909161091,42.43883514
Parmer,TX,,,11,9863,-9.800000191,6.800000191,5.699999809,2710,8.899999619,21747,9.399999619,21,60.29999924,18.60000038,91.04734802,1.247085094,30.75129318
Pecos,TX,,,3,14675,-2.099999905,5.800000191,4,3503,12.10000038,23027,1.899999976,39.29999924,40.59999847,19.79999924,64.38841248,0.422487229,30.82112503
Polk,TX,,,32,30687,37.29999924,12.39999962,8,4611,8.600000381,22287,1.5,41.70000076,37.79999924,20.20000076,81.79359436,12.69592953,46.44963837
Potter,TX,320,,110,97874,1.100000024,7.199999809,5.900000095,7822,11.5,24692,0.200000003,34.29999924,48.59999847,16.79999924,75.4888916,8.861392975,28.3783226
Presidio,TX,,,2,6637,32.09999847,7.900000095,6,1048,11.80000019,15182,0.400000006,62.90000153,21.20000076,15.30000019,84.73708344,0.09040229,28.49178886
Rains,TX,,,30,6715,43.5,10.89999962,7.199999809,3952,7.5,25486,7.099999905,37.09999847,32.70000076,29.79999924,93.96872711,4.259121418,44.42293549
Randall,TX,320,,100,89673,22.39999962,6.199999809,3.700000048,6332,26.39999962,37156,0.899999976,22.5,61.59999847,15.60000038,94.37957764,1.243406653,45.2053566
Reagan,TX,,,4,4514,10.69999981,4.5,3,2169,10.39999962,30573,6,27,52.09999847,20.70000076,78.64421844,2.813469172,27.6916256
Real,TX,,,4,2412,-0.800000012,11.69999981,8.899999619,1949,10,19855,11.10000038,28.20000076,48,23.5,85.57213593,0,67.99337006
Red River,TX,,,13,14317,-14.39999962,11.10000038,10.69999981,4760,7.300000191,20625,5.5,47.5,30.70000076,21.70000076,78.24963379,20.06006813,39.49849701
Reeves,TX,,,6,15852,-1.600000024,6.099999905,4.199999809,3496,6.900000095,20481,0.600000024,56.40000153,27.29999924,16.10000038,96.47363281,2.188998222,28.74716187
Refugio,TX,,,10,7976,-15.60000038,9,7.300000191,2394,11.30000019,24624,4.400000095,41,39.40000153,19.20000076,77.74573517,8.086760521,46.79037094
Roberts,TX,,,1,1025,-14.19999981,5.900000095,5.599999905,1052,17.39999962,31895,7,20.39999962,63.40000153,16,97.75609589,0,60.19512177
Robertson,TX,,,18,15511,3.799999952,9.800000191,8.600000381,4747,9.5,23715,7.400000095,52.20000076,30.5,17.20000076,64.77338409,27.45793343,36.12919998
Rockwall,TX,1922,1920,225,25604,99.5,4.5,3.200000048,4169,28.5,47397,1.600000024,18.10000038,48.40000153,33.09999847,93.70020294,3.33932209,51.82393265
Runnels,TX,,,10,11294,-8.399999619,10.19999981,10.5,1882,10,23827,8.899999619,32.29999924,38.09999847,29.5,92.42075348,1.62032938,38.4274826
Rusk,TX,,,47,43735,5.5,8.899999619,8.300000191,5313,10.69999981,26493,3.299999952,32.5,45.59999847,21.60000038,77.12358856,20.54190063,37.89642334
Sabine,TX,,,20,9586,10.60000038,15.80000019,9.699999809,2104,9.5,21684,1.600000024,48.90000153,31.89999962,19.10000038,87.56520081,11.65240955,48.80033493
San Augustine,TX,,,15,7999,-10.19999981,11.80000019,10.5,2045,8.300000191,19347,2.799999952,47.59999847,34.09999847,18.29999924,70.79634857,28.05350685,45.61820221
San Jacinto,TX,,,30,16372,51.59999847,9.800000191,5.900000095,2643,7.699999809,24060,2.299999952,40.59999847,35.59999847,23.60000038,82.61055756,15.5387249,42.82311249
San Patricio,TX,1880,,88,58749,4.5,6.199999809,4.199999809,4075,11,25607,1.799999952,43.40000153,39.5,16.79999924,76.31449127,1.647687674,32.14863205
San Saba,TX,,,5,5401,-4.300000191,10.89999962,12.30000019,2629,11.89999962,18740,10,34,34.40000153,31.39999962,91.53860474,0.259211272,38.93723297
Schleicher,TX,,,2,2990,8.399999619,7.900000095,7.5,1605,13.39999962,25893,9.5,34.09999847,36.70000076,28.79999924,69.49832916,0.903010011,41.17057037
Scurry,TX,,,21,18634,2.700000048,7.099999905,6.199999809,2790,10,28113,4.400000095,26.29999924,43.59999847,29.79999924,75.73789978,4.71718359,32.84855652
Shackelford,TX,,,4,3316,-17.10000038,9.600000381,10.89999962,738,15,24199,7.5,31.60000038,40.59999847,27.5,94.24005127,0.361881793,46.23039627
Shelby,TX,,,27,22034,-5.699999809,10.19999981,9.100000381,4004,8.800000191,21479,6.099999905,45.79999924,37,17.10000038,77.3667984,21.45320892,39.50712585
Sherman,TX,,,3,2858,-12.19999981,7.800000191,5.800000191,1268,13.19999981,26325,2.599999905,19.10000038,62.20000076,18.70000076,98.53044128,0.139958009,47.90063095
Smith,TX,8640,,166,151309,20.29999924,7.800000191,5.900000095,7579,19.79999924,31042,1.399999976,29.70000076,47,23,75.12837982,20.86590958,38.99702072
Somervell,TX,,,30,5360,33.09999847,6.400000095,5.599999905,4366,13.80000019,32295,5.800000191,30.5,34,35.20000076,90.46641541,0.186567158,47.91044617
Starr,TX,,,37,40518,64.90000153,4.199999809,2.799999952,2482,6.699999809,10903,1.100000024,82.80000305,13.10000038,3.700000048,61.86632919,0.061700974,22.85650826
Stephens,TX,,,10,9010,-13.80000019,10.39999962,8.800000191,2261,11.80000019,23541,1.799999952,29.70000076,41.90000153,28.29999924,90.8657074,2.796892405,41.68701553
Sterling,TX,,,2,1438,25.29999924,7.099999905,5.199999809,1022,13.5,29531,12.80000019,20,50.79999924,28.70000076,86.50904083,0,44.08901215
Stonewall,TX,,,2,2013,-17.29999924,9.5,11.19999981,730,9.800000191,24924,8.100000381,49.90000153,21.5,28.60000038,94.28713226,4.421261787,55.88673782
Sutton,TX,,,3,4135,-17.29999924,6.400000095,4.099999905,3813,20.39999962,28542,1.700000048,32.79999924,43,24.20000076,75.57436371,0.048367593,38.64570618
Swisher,TX,,,9,8133,-14.80000019,9.300000191,7.400000095,2938,11.5,23500,5.300000191,47.90000153,33.5,18.29999924,70.10942841,4.180499077,36.2596817
Tarrant,TX,1922,2800,1413,1170103,41.70000076,5,3.299999952,11087,24,38279,0,33.09999847,38.90000153,27.60000038,78.4119873,12.02800083,40.28670883
Taylor,TX,40,,132,119655,8.699999809,6.599999905,5.400000095,5552,20.70000076,29316,0.800000012,27.20000076,49.79999924,22.70000076,83.77167511,6.307300091,37.98754883
Terrell,TX,,,1,1410,-16.10000038,8,6.199999809,1319,12,26364,6.5,51.5,27.89999962,20.29999924,84.32624054,0.070921987,44.75177383
Terry,TX,,,15,13218,-11,7.599999905,6,5059,9.699999809,26826,5.800000191,33.20000076,52.5,14.10000038,77.18263245,3.396883011,33.25011444
Throckmorton,TX,,,2,1880,-13.19999981,11.10000038,11.39999962,833,15.30000019,21667,7.699999809,39.40000153,38.20000076,22.39999962,94.57447052,0,54.14893723
Titus,TX,,,59,24009,13.69999981,8.199999809,7.400000095,5228,12.30000019,26655,3,41.09999847,34.29999924,24.39999962,77.73751831,13.44912338,36.69457245
Tom Green,TX,7200,,65,98458,16.89999962,7,5.699999809,6147,17,28570,1.200000048,31.10000038,40.79999924,27.89999962,80.7786026,4.2007761,37.31438828
Travis,TX,640,,620,576407,46.09999847,4.300000191,3,10355,34.70000076,35931,0.200000003,47.29999924,31.89999962,20.29999924,73.34210205,10.95979023,47.92360306
Trinity,TX,,,17,11445,21.79999924,12.89999962,8.899999619,3371,9,21737,2.799999952,47.09999847,33.59999847,19.20000076,84.04543304,14.37308884,51.62953186
Tyler,TX,,,19,16646,9.800000191,12.10000038,8.199999809,2124,8.5,24627,1.700000048,47.09999847,32,20.79999924,87.40838623,11.97885418,44.21482468
Upshur,TX,4420,,55,31370,13.30000019,7.900000095,6.699999809,3315,8.800000191,26116,3.5,39.09999847,37,23.70000076,86.31175995,12.37169266,38.91616058
Upton,TX,,,3,4447,-9.699999809,5.400000095,4,2048,10.30000019,28775,2.700000048,27.79999924,51.70000076,17.79999924,78.41241455,2.113784552,39.48729324
Uvalde,TX,,,16,23340,7.800000191,6.699999809,5.800000191,2177,13.5,20403,2.5,40.79999924,42.5,16.20000076,64.60153961,0.201371044,36.60239792
Val Verde,TX,,,13,38721,13.30000019,6,3.700000048,5917,13,19688,0.5,43.20000076,37.29999924,19,68.93933868,1.955011487,28.39802742
Van Zandt,TX,,,46,37944,23.60000038,10,7.900000095,2395,8.699999809,24979,6.800000191,32.40000153,35.40000153,32,93.16624451,3.824056387,43.21104813
Victoria,TX,8750,,87,74361,12,6.400000095,4.5,8181,14.10000038,31685,1.200000048,29.20000076,50.29999924,19.70000076,79.6802063,6.597544193,35.01432037
Walker,TX,,,67,50917,26,5.099999905,3.799999952,4700,19,29536,0.899999976,35.29999924,41.79999924,22.70000076,68.63326263,24.22373581,31.27442741
Waller,TX,3362,3360,46,23390,20.29999924,6.099999905,4.900000095,5744,16.20000076,28711,3,47.09999847,33.79999924,18.70000076,55.52372742,37.60581589,38.72595215
Ward,TX,,,15,13115,-10.39999962,6.5,4.699999809,3442,10.39999962,25951,0.100000001,38.29999924,40,21.39999962,75.52420807,3.484559774,33.71711731
Washington,TX,,,44,26154,20.5,8.899999619,8.399999619,3931,15.10000038,29555,8.399999619,30.20000076,53.59999847,16,75.63661194,20.88781738,41.496521
Webb,TX,4080,,44,133239,49.59999847,4.599999905,3.299999952,8967,11.10000038,19527,0.300000012,58.29999924,31.29999924,10.10000038,70.29248047,0.117082834,18.66270447
Wharton,TX,,,37,39955,-0.899999976,7.599999905,6.800000191,4889,11.80000019,27850,4,36.29999924,43,20.5,72.89951324,15.78776169,32.02853394
Wheeler,TX,,,6,5879,-22.89999962,9.800000191,12,1799,12.69999981,27016,7.300000191,33.90000153,52.70000076,13.30000019,92.2605896,2.619493008,47.06582642
Wichita,TX,9080,,192,122378,-0.600000024,7.099999905,5.699999809,8582,16.5,28799,0.5,36.5,38.5,24.60000038,83.69723511,9.169131279,38.08527756
Wilbarger,TX,,,15,15121,-8.5,9.199999809,9.600000381,5802,12.69999981,25603,3.099999905,36,36.70000076,27.20000076,79.42596436,8.921367645,35.31512451
Willacy,TX,,,31,17705,4.5,6.5,4.599999905,3888,8.800000191,16254,3,61,27,11.80000019,78.05704498,0.446201652,31.12115288
Williamson,TX,640,,136,139551,100.0999985,4.099999905,3.5,4016,24.60000038,38428,2.099999905,31.70000076,42.79999924,25.20000076,87.36161041,4.916481972,43.89363098
Wilson,TX,7240,,29,22650,41.70000076,6.900000095,5.699999809,2788,8.800000191,26671,9.100000381,38.59999847,39.09999847,21.89999962,86.76379395,1.068432689,42.49448013
Winkler,TX,,,10,8626,-14.89999962,7.400000095,5.400000095,2134,10.10000038,25730,0.200000003,34.90000153,43.40000153,21.5,71.69023895,1.93600738,31.32390404
Wise,TX,,,40,34679,34.59999847,7.099999905,5.5,2999,10,30399,6.300000191,33,33.59999847,33.09999847,93.86083984,1.124599934,39.12454224
